"gene_id","symbol","global","adjP","call"
"ENSG00000156052","GNAQ",1.38306160482483e-08,8.1554634853019e-07,"Hit"
"ENSG00000156103","MMP16",2.01222143106812e-08,1.14588900937528e-06,"Hit"
"ENSG00000156110","ADK",1.25675406966354e-16,2.6953320748897e-14,"Hit"
"ENSG00000156140","ADAMTS3",6.37438172833739e-08,3.33701393077568e-06,"Hit"
"ENSG00000156222","SLC28A1",0.00022540462835959,0.00476882313969367,"Hit"
"ENSG00000156298","TSPAN7",1.88861735036982e-27,1.56955905674172e-24,"Hit"
"ENSG00000156299","TIAM1",6.32423243473985e-09,3.92959433106242e-07,"Hit"
"ENSG00000156453","PCDH1",7.08726338828803e-05,0.00179162245768186,"Hit"
"ENSG00000156467","UQCRB",0.00117750272273223,0.0190942118343542,"Hit"
"ENSG00000156711","MAPK13",0.000494868942151326,0.00923546992812096,"Hit"
"ENSG00000156858","PRR14",0.000760865690712146,0.0132598048353859,"Hit"
"ENSG00000156860","FBRS",0.000860829666008663,0.0146843515957886,"Hit"
"ENSG00000157087","ATP2B2",1.92859056339902e-05,0.000573701761107757,"Hit"
"ENSG00000157193","LRP8",2.48210322928361e-07,1.16830182795696e-05,"Hit"
"ENSG00000157445","CACNA2D3",8.38667513842221e-06,0.000274673939200986,"Hit"
"ENSG00000157570","TSPAN18",5.104843356017e-11,4.37929690999729e-09,"Hit"
"ENSG00000157827","FMNL2",0.00212561294468792,0.0303916938984035,"Hit"
"ENSG00000157833","GAREM2",0.00131397301846017,0.0207613866827756,"Hit"
"ENSG00000157851","DPYSL5",0.00275409752959376,0.0376872425587281,"Hit"
"ENSG00000157890","MEGF11",1.47626607445174e-35,2.4537387489981e-32,"Hit"
"ENSG00000157985","AGAP1",6.11122760065344e-25,3.53308666982125e-22,"Hit"
"ENSG00000158055","GRHL3",2.26553410739963e-07,1.0758859652176e-05,"Hit"
"ENSG00000158106","RHPN1",0.00119979390347571,0.0193729927559399,"Hit"
"ENSG00000158270","COLEC12",1.80044129964051e-06,6.82064614282618e-05,"Hit"
"ENSG00000158467","AHCYL2",2.22215193693091e-30,2.46232952544753e-27,"Hit"
"ENSG00000158486","DNAH3",0.000567567588097268,0.0104095809916267,"Hit"
"ENSG00000158555","GDPD5",0.000606573111743981,0.0110035507051292,"Hit"
"ENSG00000158578","ALAS2",6.63434115381779e-08,3.46628032700649e-06,"Hit"
"ENSG00000158710","TAGLN2",1.20523415560459e-06,4.7554891890428e-05,"Hit"
"ENSG00000158863","FAM160B2",0.00192008086301723,0.0280718144425949,"Hit"
"ENSG00000158887","MPZ",9.60637758030083e-06,0.000312312965000636,"Hit"
"ENSG00000159214","CCDC24",0.00289669113876115,0.0392633048645331,"Hit"
"ENSG00000159267","HLCS",4.73571422544205e-05,0.00125690203703998,"Hit"
"ENSG00000159307","SCUBE1",4.61771053563089e-07,2.03316877457894e-05,"Hit"
"ENSG00000159388","BTG2",0.00109273053544062,0.0179604918785587,"Hit"
"ENSG00000159399","HK2",0.000119515173110201,0.00279295827213769,"Hit"
"ENSG00000159423","ALDH4A1",0.000124218263097004,0.00288008761011484,"Hit"
"ENSG00000159712","ANKRD18CP",0.000271745780684407,0.00558917810635818,"Hit"
"ENSG00000159720","ATP6V0D1",0.00363460469248985,0.047219676205215,"Hit"
"ENSG00000159733","ZFYVE28",0.000167679997297984,0.00369758030525918,"Hit"
"ENSG00000159840","ZYX",1.84824554709104e-05,0.000554560806826405,"Hit"
"ENSG00000159842","ABR",2.89260142330454e-10,2.21051270837244e-08,"Hit"
"ENSG00000159958","TNFRSF13C",3.49919317092072e-07,1.59268386344956e-05,"Hit"
"ENSG00000160062","ZBTB8A",0.00124003650032693,0.0198659823431894,"Hit"
"ENSG00000160097","FNDC5",0.000378174442620833,0.00739497876989592,"Hit"
"ENSG00000160111","CPAMD8",0.00104065063116566,0.017225422478908,"Hit"
"ENSG00000160191","PDE9A",4.9056708660421e-09,3.11363749430844e-07,"Hit"
"ENSG00000160209","PDXK",0.0029332992282038,0.0396786163147771,"Hit"
"ENSG00000160223","ICOSLG",7.48420955396698e-06,0.000248559215987269,"Hit"
"ENSG00000160271","RALGDS",2.22891534217513e-05,0.000649241781049346,"Hit"
"ENSG00000160293","VAV2",2.89083821487727e-10,2.21051270837244e-08,"Hit"
"ENSG00000160305","DIP2A",1.06918831850733e-05,0.000342578242679323,"Hit"
"ENSG00000160446","ZDHHC12",0.0012157974044011,0.0195483169121178,"Hit"
"ENSG00000160469","BRSK1",0.000450118466398643,0.00851222307819162,"Hit"
"ENSG00000160796","NBEAL2",0.000478858447584801,0.00897446198384087,"Hit"
"ENSG00000160877","NACC1",0.00389686477133831,0.0499919062850801,"Hit"
"ENSG00000160949","TONSL",4.67557330966548e-06,0.000161483372204213,"Hit"
"ENSG00000160957","RECQL4",0.00156200957220317,0.0237779522399377,"Hit"
"ENSG00000160963","COL26A1",7.93288896341648e-13,9.29371141379286e-11,"Hit"
"ENSG00000160973","FOXH1",3.75886585558837e-05,0.00102842879180573,"Hit"
"ENSG00000161513","FDXR",1.29271479382999e-08,7.70817426616922e-07,"Hit"
"ENSG00000161638","ITGA5",1.46203270211801e-08,8.56416248460935e-07,"Hit"
"ENSG00000161642","ZNF385A",1.12916051058704e-11,1.09195980431097e-09,"Hit"
"ENSG00000161714","PLCD3",0.000454172761078346,0.00856614922561526,"Hit"
"ENSG00000162065","TBC1D24",0.0022533301680768,0.0319786614918384,"Hit"
"ENSG00000162078","ZG16B",0.000594198836477202,0.0108233725049827,"Hit"
"ENSG00000162105","SHANK2",8.70433715235543e-12,8.6374306802142e-10,"Hit"
"ENSG00000162148","PPP1R32",5.13152028021931e-07,2.22622594342826e-05,"Hit"
"ENSG00000162174","ASRGL1",0.000232000455954749,0.00488118680827579,"Hit"
"ENSG00000162191","UBXN1",0.00267835703854148,0.036886704859126,"Hit"
"ENSG00000162337","LRP5",2.70111483240742e-10,2.08212892327661e-08,"Hit"
"ENSG00000162368","CMPK1",0.00017004664730678,0.00373428615894015,"Hit"
"ENSG00000162377","COA7",0.00138283437892763,0.0215437009216177,"Hit"
"ENSG00000162408","NOL9",4.53554078375096e-09,2.88560219146108e-07,"Hit"
"ENSG00000162430","SELENON",0.000816325317842118,0.0140604634084801,"Hit"
"ENSG00000162433","AK4",1.6469825278697e-12,1.82499388942361e-10,"Hit"
"ENSG00000162441","LZIC",0.00203121608906667,0.0292842226423182,"Hit"
"ENSG00000162512","SDC3",0.00165224810403399,0.0248288147096741,"Hit"
"ENSG00000162552","WNT4",0.000896635747063521,0.0151976616044661,"Hit"
"ENSG00000162576","MXRA8",4.81561918728575e-07,2.10555253477881e-05,"Hit"
"ENSG00000162599","NFIA",0.00011750347544706,0.00275121288370121,"Hit"
"ENSG00000162616","DNAJB4",0.000334927327970899,0.00666146835682858,"Hit"
"ENSG00000162643","WDR63",5.9465024934812e-06,0.000200941915262565,"Hit"
"ENSG00000162645","GBP2",0.00105377892708857,0.0174009511971588,"Hit"
"ENSG00000162650","ATXN7L2",8.34695530215425e-06,0.000273710147109112,"Hit"
"ENSG00000162687","KCNT2",4.16951831808335e-08,2.26294224798181e-06,"Hit"
"ENSG00000162772","ATF3",0.000698718715162571,0.0123548706855275,"Hit"
"ENSG00000162849","KIF26B",8.23282535695891e-05,0.00203290396975827,"Hit"
"ENSG00000162889","MAPKAPK2",0.000654057373083526,0.0117052501882795,"Hit"
"ENSG00000162927","PUS10",1.734290967387e-06,6.59824520553502e-05,"Hit"
"ENSG00000162946","DISC1",1.86988013105976e-08,1.07171534925438e-06,"Hit"
"ENSG00000163006","CCDC138",0.000897423746853611,0.0152013293782324,"Hit"
"ENSG00000163041","H3-3A",0.0033847238784499,0.0444729974424391,"Hit"
"ENSG00000163050","COQ8A",0.00165680517026219,0.024879207621656,"Hit"
"ENSG00000163071","SPATA18",0.00319735623759076,0.0423669615259037,"Hit"
"ENSG00000163121","NEURL3",0.00245095925740018,0.0342516082455598,"Hit"
"ENSG00000163171","CDC42EP3",0.00230278321088657,0.0324881786261631,"Hit"
"ENSG00000163191","S100A11",9.25904962989459e-05,0.00224257892402019,"Hit"
"ENSG00000163286","ALPG",4.10063147762143e-05,0.00110712886818136,"Hit"
"ENSG00000163297","ANTXR2",0.000513998270112442,0.0095455796057055,"Hit"
"ENSG00000163430","FSTL1",1.40354899989204e-20,4.84753014326348e-18,"Hit"
"ENSG00000163431","LMOD1",0.000961930135415417,0.0160991630089601,"Hit"
"ENSG00000163435","ELF3",6.80212783593093e-05,0.00173437955578856,"Hit"
"ENSG00000163485","ADORA1",9.72911475894359e-08,4.94715254109648e-06,"Hit"
"ENSG00000163508","EOMES",1.95339743167051e-08,1.11477792484647e-06,"Hit"
"ENSG00000163531","NFASC",0.000256864346948395,0.00530773150174484,"Hit"
"ENSG00000163536","SERPINI1",0.000129937450563027,0.00298923577878299,"Hit"
"ENSG00000163590","PPM1L",9.94155401394677e-22,3.72374207671691e-19,"Hit"
"ENSG00000163631","ALB",2.99120841726787e-09,1.94995652819536e-07,"Hit"
"ENSG00000163638","ADAMTS9",1.84245814123791e-05,0.000554279771584627,"Hit"
"ENSG00000163810","TGM4",0.00256346219045909,0.0355066216109735,"Hit"
"ENSG00000163811","WDR43",0.0020259956741257,0.0292345789244161,"Hit"
"ENSG00000163870","TPRA1",0.0032745862716162,0.0431537895477508,"Hit"
"ENSG00000163884","KLF15",5.63398880897288e-05,0.00146748578242728,"Hit"
"ENSG00000163909","HEYL",0.000614730287699436,0.0111060715156785,"Hit"
"ENSG00000163938","GNL3",0.000784557267564353,0.013601379383055,"Hit"
"ENSG00000164010","ERMAP",2.01015319688096e-09,1.35680238877797e-07,"Hit"
"ENSG00000164109","MAD2L1",0.000367807929480273,0.00721880743660397,"Hit"
"ENSG00000164136","IL15",0.000752744716532238,0.0131441188387776,"Hit"
"ENSG00000164181","ELOVL7",0.000223577935210513,0.00474149251115502,"Hit"
"ENSG00000164182","NDUFAF2",0.000714473803302271,0.0125417269472083,"Hit"
"ENSG00000164199","ADGRV1",1.1847250466994e-05,0.000372413788362085,"Hit"
"ENSG00000164318","EGFLAM",0.000306505654228308,0.00619392961135837,"Hit"
"ENSG00000164323","CFAP97",0.00289221949448136,0.0392596996639724,"Hit"
"ENSG00000164332","UBLCP1",0.000838562119152757,0.0143875619333861,"Hit"
"ENSG00000164411","GJB7",0.000568602749271786,0.0104213794032625,"Hit"
"ENSG00000164494","PDSS2",1.13224681143778e-05,0.000359319471400671,"Hit"
"ENSG00000164574","GALNT10",2.65455836205446e-11,2.38318099962946e-09,"Hit"
"ENSG00000164597","COG5",1.96754366798739e-07,9.47914063522765e-06,"Hit"
"ENSG00000164627","KIF6",3.27983304169549e-17,7.71892742573892e-15,"Hit"
"ENSG00000164638","SLC29A4",0.00311848626348307,0.0416218071112228,"Hit"
"ENSG00000164684","ZNF704",6.04117095205104e-31,7.30267728631115e-28,"Hit"
"ENSG00000164733","CTSB",9.74603748565483e-07,3.96309053353982e-05,"Hit"
"ENSG00000164742","ADCY1",5.89864802940264e-08,3.10630981572146e-06,"Hit"
"ENSG00000164749","HNF4G",1.34908969640527e-08,7.97282030804484e-07,"Hit"
"ENSG00000164808","SPIDR",1.57496341546781e-18,4.40890284957377e-16,"Hit"
"ENSG00000164849","GPR146",0.00167175172550928,0.0250470790919402,"Hit"
"ENSG00000164877","MICALL2",0.00321188067114773,0.0424747660708617,"Hit"
"ENSG00000164879","CA3",1.37234483494507e-11,1.28961620284555e-09,"Hit"
"ENSG00000164970","FAM219A",6.31835258973275e-08,3.31420648464207e-06,"Hit"
"ENSG00000165102","HGSNAT",0.00181479885224517,0.0268723611785123,"Hit"
"ENSG00000165115","KIF27",3.57193488776529e-05,0.000983354414132816,"Hit"
"ENSG00000165209","STRBP",7.42131872254531e-06,0.000247011952574931,"Hit"
"ENSG00000165246","NLGN4Y",0.0012144216343986,0.0195409781758146,"Hit"
"ENSG00000165389","SPTSSA",0.00311103611414938,0.0415544421997432,"Hit"
"ENSG00000165424","ZCCHC24",2.64734264219467e-15,4.99315107989539e-13,"Hit"
"ENSG00000165458","INPPL1",3.84105492538489e-06,0.000135117744293235,"Hit"
"ENSG00000165480","SKA3",1.40978366901478e-10,1.12927068957166e-08,"Hit"
"ENSG00000165495","PKNOX2",8.83723170343376e-20,2.7978254752514e-17,"Hit"
"ENSG00000165507","DEPP1",4.19304565629834e-05,0.00112750107364609,"Hit"
"ENSG00000165525","NEMF",0.0015443308233118,0.0236034102960655,"Hit"
"ENSG00000165669","FAM204A",0.0018551295925126,0.0273477363543681,"Hit"
"ENSG00000165675","ENOX2",7.75722080270516e-12,7.81422462224019e-10,"Hit"
"ENSG00000165730","STOX1",7.24951223547624e-05,0.00182916061091324,"Hit"
"ENSG00000165732","DDX21",7.08091565678953e-05,0.00179162245768186,"Hit"
"ENSG00000165733","BMS1",0.000498798033781379,0.00928924013332072,"Hit"
"ENSG00000165895","ARHGAP42",1.7038922228013e-06,6.52170752746596e-05,"Hit"
"ENSG00000165914","TTC7B",1.87630935261231e-07,9.0889928822171e-06,"Hit"
"ENSG00000165995","CACNB2",4.06803898465529e-09,2.6131746076793e-07,"Hit"
"ENSG00000166073","GPR176",7.88931626724598e-05,0.00195899604865677,"Hit"
"ENSG00000166147","FBN1",4.68912928764248e-11,4.06197733796625e-09,"Hit"
"ENSG00000166167","BTRC",1.11905712626551e-07,5.63640250301231e-06,"Hit"
"ENSG00000166206","GABRB3",0.0010252857840561,0.0169990337538578,"Hit"
"ENSG00000166250","CLMP",0.000225815586915223,0.00477371996695026,"Hit"
"ENSG00000166263","STXBP4",0.00150992527624924,0.0232243798707763,"Hit"
"ENSG00000166341","DCHS1",9.02065325475945e-05,0.00219483305267221,"Hit"
"ENSG00000166450","PRTG",8.91122552085085e-13,1.03037013696308e-10,"Hit"
"ENSG00000166477","LEO1",0.00154360112530405,0.0236034102960655,"Hit"
"ENSG00000166501","PRKCB",1.7305996220726e-27,1.48463117256125e-24,"Hit"
"ENSG00000166750","SLFN5",1.73852330819615e-08,1.00728298165944e-06,"Hit"
"ENSG00000166780","BMERB1",4.02885580222684e-08,2.20006963458769e-06,"Hit"
"ENSG00000166831","RBPMS2",0.00119552424993018,0.019327520913461,"Hit"
"ENSG00000166833","NAV2",4.55691750482655e-05,0.00121186664123357,"Hit"
"ENSG00000166863","TAC3",4.88048441232097e-05,0.00129145873095785,"Hit"
"ENSG00000166908","PIP4K2C",0.00310751060272285,0.0415282095320661,"Hit"
"ENSG00000166947","EPB42",0.000149686648006035,0.00337067461225445,"Hit"
"ENSG00000166987","MBD6",4.90529830365452e-08,2.61425857890558e-06,"Hit"
"ENSG00000167081","PBX3",5.15288040928e-14,7.52943415408749e-12,"Hit"
"ENSG00000167088","SNRPD1",0.00298050015674401,0.040194432641202,"Hit"
"ENSG00000167103","PIP5KL1",0.00291688220817294,0.0394967237495678,"Hit"
"ENSG00000167106","FAM102A",0.000114927775872168,0.00269999052256576,"Hit"
"ENSG00000167107","ACSF2",9.93030000040665e-05,0.00237701528542587,"Hit"
"ENSG00000167173","C15orf39",9.55718295976208e-08,4.86903685118607e-06,"Hit"
"ENSG00000167182","SP2",0.000278678334261629,0.0057052899317581,"Hit"
"ENSG00000167291","TBC1D16",2.00701907844092e-20,6.50910553317778e-18,"Hit"
"ENSG00000167371","PRRT2",3.52928012767391e-07,1.60166682108123e-05,"Hit"
"ENSG00000167470","MIDN",0.000220393349644506,0.00469043048366995,"Hit"
"ENSG00000167548","KMT2D",0.00166381850739596,0.0249422713560813,"Hit"
"ENSG00000167549","CORO6",4.15671360923282e-08,2.26060617022367e-06,"Hit"
"ENSG00000167552","TUBA1A",4.66892614113006e-08,2.49328156219303e-06,"Hit"
"ENSG00000167600","CYP2S1",3.65117383342594e-05,0.00100205693422218,"Hit"
"ENSG00000167608","TMC4",0.00269587010388679,0.0370527472871154,"Hit"
"ENSG00000167676","PLIN4",0.00189026901740095,0.0277427230953426,"Hit"
"ENSG00000167693","NXN",3.73001206829278e-15,6.93677908700546e-13,"Hit"
"ENSG00000167755","KLK6",0.000691432923656714,0.0122423216855703,"Hit"
"ENSG00000167800","TBX10",0.001384973576377,0.021564395368952,"Hit"
"ENSG00000167972","ABCA3",0.000179929000202573,0.00391253624806806,"Hit"
"ENSG00000167994","RAB3IL1",0.000541901952596409,0.0099801527197707,"Hit"
"ENSG00000168000","BSCL2",0.00368320019963422,0.0476879387093829,"Hit"
"ENSG00000168010","ATG16L2",0.000301206355130406,0.00609610487696958,"Hit"
"ENSG00000168016","TRANK1",0.00381651536152396,0.0491270133225403,"Hit"
"ENSG00000168065","SLC22A11",4.14770164559881e-07,1.84763781512655e-05,"Hit"
"ENSG00000168067","MAP4K2",0.00139632747548719,0.0217284569239944,"Hit"
"ENSG00000168126","OR2W6P",0.00017826966547559,0.00387962641870528,"Hit"
"ENSG00000168172","HOOK3",0.0002646210901839,0.00545529711034934,"Hit"
"ENSG00000168175","MAPK1IP1L",0.00256582268954136,0.0355208165568261,"Hit"
"ENSG00000168246","UBTD2",0.00263752700052922,0.0363809092593746,"Hit"
"ENSG00000168280","KIF5C",2.54938369129443e-08,1.42433424130849e-06,"Hit"
"ENSG00000168301","KCTD6",0.00104033676833846,0.017225422478908,"Hit"
"ENSG00000168453","HR",0.000634830867236578,0.011430394098368,"Hit"
"ENSG00000168461","RAB31",1.2547246676735e-08,7.49846018249641e-07,"Hit"
"ENSG00000168487","BMP1",0.00374019535292975,0.0482848326290358,"Hit"
"ENSG00000168488","ATXN2L",1.01172577583379e-05,0.000328017527558038,"Hit"
"ENSG00000168575","SLC20A2",9.33104805556998e-10,6.56481195740286e-08,"Hit"
"ENSG00000168591","TMUB2",0.0037124059116598,0.048019320435156,"Hit"
"ENSG00000168675","LDLRAD4",0.000211271102328288,0.00452743247003907,"Hit"
"ENSG00000168702","LRP1B",7.05119490327661e-18,1.80307189670902e-15,"Hit"
"ENSG00000168724","DNAJC21",0.00257634053188797,0.0356293292277841,"Hit"
"ENSG00000168743","NPNT",2.84509546501361e-05,0.0008023591600909,"Hit"
"ENSG00000168754","FAM178B",0.00168447408721122,0.0251895622653816,"Hit"
"ENSG00000168785","TSPAN5",5.53271928775021e-14,8.04028069608903e-12,"Hit"
"ENSG00000168807","SNTB2",8.05120106986277e-13,9.39094917771625e-11,"Hit"
"ENSG00000168874","ATOH8",4.17390929912481e-16,8.60472433340505e-14,"Hit"
"ENSG00000168916","ZNF608",0.0002966259168189,0.00601713930730879,"Hit"
"ENSG00000168918","INPP5D",8.1206232212487e-33,1.02838025688518e-29,"Hit"
"ENSG00000168961","LGALS9",0.000398278260075496,0.00769753782590678,"Hit"
"ENSG00000169100","SLC25A6",0.00149457209846815,0.023081678505611,"Hit"
"ENSG00000169136","ATF5",1.99103505639376e-07,9.5749703959739e-06,"Hit"
"ENSG00000169139","UBE2V2",9.04454155597843e-05,0.00219863380383629,"Hit"
"ENSG00000169174","PCSK9",6.27060437109112e-13,7.61229948275003e-11,"Hit"
"ENSG00000169288","MRPL1",6.57127122903667e-07,2.78274501695862e-05,"Hit"
"ENSG00000169372","CRADD",0.00318588817092095,0.0422571122281655,"Hit"
"ENSG00000169398","PTK2",0.00185704350129518,0.0273607838634039,"Hit"
"ENSG00000169403","PTAFR",0.000679684372173934,0.0120906529723034,"Hit"
"ENSG00000169410","PTPN9",3.08354903924082e-08,1.70132579148486e-06,"Hit"
"ENSG00000169429","CXCL8",1.94144599388303e-05,0.000576236771889791,"Hit"
"ENSG00000169439","SDC2",2.75218829198755e-07,1.28181603217368e-05,"Hit"
"ENSG00000169508","GPR183",3.01355569173342e-05,0.000843605263852197,"Hit"
"ENSG00000169744","LDB2",0.000510094721233871,0.00947970581166566,"Hit"
"ENSG00000169758","TMEM266",5.63379245136268e-06,0.000190859970001961,"Hit"
"ENSG00000169760","NLGN1",2.35611850303531e-09,1.56646538674303e-07,"Hit"
"ENSG00000169855","ROBO1",4.01372890358431e-25,2.42593423777093e-22,"Hit"
"ENSG00000169946","ZFPM2",6.36087595475489e-05,0.00163148009618394,"Hit"
"ENSG00000169957","ZNF768",0.00114401921651094,0.0186750187862057,"Hit"
"ENSG00000170017","ALCAM",4.58239537111562e-17,1.03274764830041e-14,"Hit"
"ENSG00000170043","TRAPPC1",0.00036676881975296,0.00720893384131279,"Hit"
"ENSG00000170153","RNF150",0.000104150161434152,0.00247965030723351,"Hit"
"ENSG00000170271","FAXDC2",2.84121295356542e-08,1.57415036014831e-06,"Hit"
"ENSG00000170293","CMTM8",0.000609788980761486,0.0110392975863655,"Hit"
"ENSG00000170310","STX8",5.02803436997242e-06,0.000172759103404453,"Hit"
"ENSG00000170324","FRMPD2",0.000813202656033359,0.0140248452882952,"Hit"
"ENSG00000170385","SLC30A1",0.00127048011298327,0.0201921550486565,"Hit"
"ENSG00000170421","KRT8",0.00272968118677434,0.0374191450933386,"Hit"
"ENSG00000170522","ELOVL6",3.95801468880206e-07,1.77419795757019e-05,"Hit"
"ENSG00000170608","FOXA3",0.00260141957717436,0.0359387803820129,"Hit"
"ENSG00000170734","POLH",4.79691506731229e-07,2.10163359637732e-05,"Hit"
"ENSG00000170791","CHCHD7",0.000299455369835451,0.00606528263930234,"Hit"
"ENSG00000170915","PAQR8",6.70802987010167e-07,2.82490318494667e-05,"Hit"
"ENSG00000170962","PDGFD",0.000134221226743588,0.00307713733105085,"Hit"
"ENSG00000171004","HS6ST2",3.61816841183098e-12,3.84886282976932e-10,"Hit"
"ENSG00000171105","INSR",1.44018439503621e-12,1.62979845964225e-10,"Hit"
"ENSG00000171132","PRKCE",0.000237285461078041,0.0049699159935238,"Hit"
"ENSG00000171206","TRIM8",0.000235150498386972,0.00493964640924417,"Hit"
"ENSG00000171219","CDC42BPG",0.000942818184027814,0.0158357996071114,"Hit"
"ENSG00000171223","JUNB",3.80946360352778e-05,0.00103905477119628,"Hit"
"ENSG00000171246","NPTX1",0.000144825276238468,0.00328905499255833,"Hit"
"ENSG00000171365","CLCN5",1.17108184106676e-06,4.6483209673626e-05,"Hit"
"ENSG00000171425","ZNF581",8.90329826683687e-06,0.000290164600622867,"Hit"
"ENSG00000171503","ETFDH",0.000224946304334314,0.00476291561900219,"Hit"
"ENSG00000171530","TBCA",1.21334461277706e-05,0.00037897805075419,"Hit"
"ENSG00000171574","ZNF584",0.00211834823010548,0.0303204267122848,"Hit"
"ENSG00000171603","CLSTN1",0.00157973949279748,0.024006624040832,"Hit"
"ENSG00000171723","GPHN",1.55661961652945e-08,9.07823291271581e-07,"Hit"
"ENSG00000171843","MLLT3",0.000290208935364274,0.00590950721828292,"Hit"
"ENSG00000171848","RRM2",0.00291384750050787,0.0394757312422345,"Hit"
"ENSG00000171988","JMJD1C",2.18178974775956e-06,8.1150372799885e-05,"Hit"
"ENSG00000171992","SYNPO",2.62692583285945e-07,1.22777619682011e-05,"Hit"
"ENSG00000172053","QARS1",0.000779496653467426,0.013531288513259,"Hit"
"ENSG00000172164","SNTB1",0.000758144203589357,0.0132210406231183,"Hit"
"ENSG00000172238","ATOH1",0.000685081697260501,0.0121541445343201,"Hit"
"ENSG00000172292","CERS6",0.000122842842256418,0.00285816495797654,"Hit"
"ENSG00000172340","SUCLG2",4.31707428576643e-13,5.41548460168266e-11,"Hit"
"ENSG00000172349","IL16",0.000141487653816854,0.00322426963633713,"Hit"
"ENSG00000172361","CFAP53",0.00150447700120228,0.0231673777475237,"Hit"
"ENSG00000172379","ARNT2",0.000716375830794971,0.0125668198180485,"Hit"
"ENSG00000172534","HCFC1",0.000445962380398922,0.00844723899168727,"Hit"
"ENSG00000172554","SNTG2",7.58648736927977e-05,0.00189976501976108,"Hit"
"ENSG00000172575","RASGRP1",0.000402396892444723,0.00776021969374543,"Hit"
"ENSG00000172765","TMCC1",5.45570272265894e-05,0.00142523534583882,"Hit"
"ENSG00000172771","EFCAB12",1.66025769866199e-06,6.38047590147645e-05,"Hit"
"ENSG00000172789","HOXC5",0.00318324161987101,0.0422430776640967,"Hit"
"ENSG00000172794","RAB37",0.00190013399724467,0.0278721254951598,"Hit"
"ENSG00000172889","EGFL7",0.00366071847338116,0.0475125168770613,"Hit"
"ENSG00000172915","NBEA",2.85900174970782e-16,5.9400228540414e-14,"Hit"
"ENSG00000172954","LCLAT1",0.00161032324478233,0.0243600320658369,"Hit"
"ENSG00000172965","MIR4435-2HG",3.54887738618597e-05,0.000978019121328805,"Hit"
"ENSG00000172985","SH3RF3",6.77227869567151e-13,8.07632195662278e-11,"Hit"
"ENSG00000173068","BNC2",2.03010559940527e-11,1.85527932338776e-09,"Hit"
"ENSG00000173163","COMMD1",7.51417647010599e-10,5.38630752145549e-08,"Hit"
"ENSG00000173275","ZNF449",0.000561958135623354,0.0103280681815947,"Hit"
"ENSG00000173402","DAG1",0.000426728027660451,0.00812923006275218,"Hit"
"ENSG00000173482","PTPRM",8.17897592528927e-11,6.83999011814915e-09,"Hit"
"ENSG00000173517","PEAK1",0.000930300604531158,0.0156783360436639,"Hit"
"ENSG00000173531","MST1",1.18611144898355e-05,0.000372413788362085,"Hit"
"ENSG00000173702","MUC13",6.66160555334917e-05,0.00170181304597279,"Hit"
"ENSG00000173714","WFIKKN2",0.000948843416460489,0.0159001523738817,"Hit"
"ENSG00000173805","HAP1",8.85895178993022e-05,0.00216340646374109,"Hit"
"ENSG00000173846","PLK3",2.66152048164981e-11,2.38318099962946e-09,"Hit"
"ENSG00000173867","AC013489.1",4.46817454351899e-07,1.97059094212842e-05,"Hit"
"ENSG00000173950","XXYLT1",1.49475263224663e-06,5.78623748209124e-05,"Hit"
"ENSG00000174231","PRPF8",0.000592316030169225,0.0108038768904804,"Hit"
"ENSG00000174282","ZBTB4",0.00124873696459939,0.0199572781469688,"Hit"
"ENSG00000174307","PHLDA3",2.42860181076292e-07,1.1471800453895e-05,"Hit"
"ENSG00000174332","GLIS1",1.27271076062083e-05,0.000395402686541477,"Hit"
"ENSG00000174460","ZCCHC12",0.00314467419095429,0.0418775490406802,"Hit"
"ENSG00000174498","IGDCC3",0.000400494124086258,0.00772912970678515,"Hit"
"ENSG00000174586","ZNF497",0.00169998497042997,0.0253700338404123,"Hit"
"ENSG00000174749","FAM241A",0.000466827178647093,0.0087861302115646,"Hit"
"ENSG00000174804","FZD4",1.03767592924642e-05,0.000333024379712629,"Hit"
"ENSG00000174827","PDZK1",4.01985999179964e-10,3.00292574780673e-08,"Hit"
"ENSG00000174891","RSRC1",2.47740672183815e-05,0.000711491947738268,"Hit"
"ENSG00000174951","FUT1",0.0023346912487248,0.0328685966482728,"Hit"
"ENSG00000175048","ZDHHC14",4.54555305399629e-22,1.7777123223232e-19,"Hit"
"ENSG00000175093","SPSB4",0.0015558249725471,0.0237372676944894,"Hit"
"ENSG00000175115","PACS1",3.20928484525844e-22,1.31304186422774e-19,"Hit"
"ENSG00000175175","PPM1E",6.93915657887708e-25,3.92638149060972e-22,"Hit"
"ENSG00000175183","CSRP2",0.00323812356190772,0.0427313566025089,"Hit"
"ENSG00000175497","DPP10",1.18161772213955e-10,9.60976810476427e-09,"Hit"
"ENSG00000175505","CLCF1",0.000150177872667358,0.00337316752171937,"Hit"
"ENSG00000175592","FOSL1",1.03800236562113e-11,1.01862121444016e-09,"Hit"
"ENSG00000175600","SUGCT",0.00206246576594229,0.0296482240970104,"Hit"
"ENSG00000175662","TOM1L2",0.0014982611271445,0.0231078940390248,"Hit"
"ENSG00000175745","NR2F1",0.000487992412347628,0.00912635036144361,"Hit"
"ENSG00000175764","TTLL11",4.34748248891819e-06,0.000150935965157037,"Hit"
"ENSG00000175793","SFN",0.000842614898208491,0.0144384668833483,"Hit"
